,acousticness,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,decade,letter_keys,modes,key_mode,scaled_speech,scaled_duration,scaled_loudness,scaled_tempo,scaled_pop,A Minor,Ab Major,Ab Minor,B Major,B Minor,Bb Major,Bb Minor,C Major,C Minor,D Major,D Minor,Db Major,Db Minor,E Major,E Minor,Eb Major,Eb Minor,F Major,F Minor,F# Major,F# Minor,G Major,G Minor,1930s,1940s,1950s,1960s,1970s,1980s,1990s,2000s,2010s,2020s,artist,label
47,0.667,0.503,222467,0.0927,0,3uU5htjPpaRaPanmQd320D,0.00035499999999999996,2,0.0715,-17.549,1,I'll Believe I'll Go Back Home,11,1960-01-01,0.0534,176.666,0.298,1960,1960s,D,Major,D Major,0.21885694646984347,0.040263656288761544,0.6648030694542323,0.7237710525992356,0.11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
48,0.8340000000000001,0.637,149922,0.337,0,45CY9xB1liQXQuLygPG3ot,3.14e-05,10,0.10800000000000001,-14.47,0,Sunny Land,10,1960-01-01,0.0571,91.15100000000001,0.59,1960,1960s,Bb,Minor,Bb Minor,0.23402119182449552,0.02682539541404181,0.7130216897658759,0.3734304009570202,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
49,0.856,0.607,213749,0.244,0,0iMIBdEhcUq6gMMDnAOPEY,7.32e-06,4,0.0877,-14.767000000000001,0,My First Wife Left Me,8,1961-01-01,0.0717,59.18600000000001,0.48,1961,1960s,E,Minor,E Minor,0.2938584843050145,0.03864873095544007,0.7083705269751781,0.24247514246735855,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
50,0.722,0.491,331493,0.335,0,5VmHzbvhPS6nCfO7NZiVBq,0.0331,4,0.7290000000000001,-14.83,1,I'm Bad Like Jesse James - Live At Cafe Au-Go-Go/1966,23,1967-07-02,0.2439949970121604,192.076,0.614,1967,1960s,E,Major,E Major,1.0,0.060459670212907844,0.7073839166862423,0.7869032451012123,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
51,0.915,0.46,260067,0.109,0,5KYEHyTliPtBe2bwsUYsxh,0.0027,11,0.102,-21.910999999999998,0,Gonna Use My Rod,11,1960-01-01,0.177,204.21099999999998,0.632,1960,1960s,B,Minor,B Minor,0.7254247102090315,0.047228693284963374,0.5964920523060058,0.836618310384242,0.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
52,0.669,0.767,160676,0.419,0,5aO2ulqKlbYg2jB7wlfAo0,0.0,10,0.11900000000000001,-13.364,1,I'll Know Tonight,9,1960-01-01,0.0393,106.839,0.8809999999999999,1960,1960s,Bb,Major,Bb Major,0.16106887633454772,0.028817470091093794,0.7303421815049722,0.4377015129603304,0.09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
53,0.851,0.644,161300,0.171,0,6EYvVt0O9tIO0xhrqvrkLa,8.33e-06,10,0.154,-16.195999999999998,1,I'm A Stranger,11,1960-01-01,0.0578,66.703,0.507,1960,1960s,Bb,Major,Bb Major,0.23689010310780806,0.02893306006677544,0.6859916999451884,0.27327103416348825,0.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
54,0.636,0.529,160260,0.31,0,3bU2ynIcSd6B7ycVvdljbF,0.00945,11,0.122,-17.215999999999998,0,I'm Mad Again,9,1961-01-01,0.2439949970121604,212.014,0.327,1961,1960s,B,Minor,B Minor,1.0,0.028740410107306026,0.6700180095528934,0.8685858962436142,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
55,0.7020000000000001,0.556,212120,0.319,0,4a0RlE6Mde0N59OLuBQn42,0.00179,11,0.11900000000000001,-16.332,0,It Serves Me Right,29,1973-01-01,0.0336,99.71700000000001,0.611,1973,1970s,B,Minor,B Minor,0.13770774159900262,0.038346974432386535,0.683861874559549,0.4085238701959516,0.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,John Lee Hooker,Fat Possum
56,0.7140000000000001,0.6970000000000001,203342,0.298,0,5nvh1yPAoFnvqcwI6fajMJ,0.504,9,0.6629999999999999,-16.427,1,Tupelo,11,1961-01-01,0.0964,95.354,0.327,1961,1960s,A,Major,A Major,0.39509006815904324,0.03672093467832643,0.6823741288857569,0.3906493889573971,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
57,0.7709999999999999,0.6829999999999999,174065,0.508,0,6l8Tg2AY4s43gDbkiRknHf,1.34e-05,9,0.125,-11.945,1,I Like To See You Walk,8,1961-01-01,0.179,116.051,0.74,1961,1960s,A,Major,A Major,0.7336215995899246,0.03129765307891683,0.7525644037271945,0.47544153614840373,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
58,0.8170000000000001,0.682,145027,0.0887,0,6vKjJqK3XRQsRn91dsUWAY,1.87e-05,6,0.11900000000000001,-16.395,1,I Need Some Money,40,1960-01-01,0.0681,130.75,0.307,1960,1960s,F#,Major,F# Major,0.27910408341940707,0.025918643922116066,0.6828752642706132,0.5356608805732289,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
59,0.62,0.441,152351,0.455,0,2Mr1bGI2E10K7Mt1UJZ6Mw,0.00187,10,0.135,-14.207,1,Boom Boom,57,1962-01-01,0.0485,160.9,0.9179999999999999,1962,1960s,Bb,Major,Bb Major,0.19877456748665556,0.027275344213610275,0.7171403962101637,0.6591803876423138,0.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
60,0.494,0.746,184960,0.56,0,2dp14VWbIxOVNmaWKkVB1r,0.0,5,0.316,-14.789000000000001,1,"One Bourbon, One Scotch, One Beer",54,1966-01-01,0.0565,124.68,0.8540000000000001,1966,1960s,F,Major,F Major,0.23156212501022763,0.03331584664470457,0.7080259963980894,0.5107931058498676,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
61,0.507,0.601,167360,0.19,0,6iQ0OIxisPxhzEICEXtaWS,5.4899999999999986e-05,5,0.18,-18.675,1,I'm In The Mood - Single Version,49,1966-01-01,0.061,202.294,0.6559999999999999,1966,1960s,F,Major,F Major,0.2500051261172369,0.030055616561376054,0.6471693680996007,0.8287646820243271,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
62,0.787,0.5720000000000001,192973,0.267,0,0BWnBup2pRWaMXaqXx8jx7,6.05e-05,7,0.0745,-15.008,1,Sugar Mama,31,1959-01-01,0.0403,71.57600000000002,0.675,1959,1950s,G,Major,G Major,0.1651673210249942,0.03480017753434726,0.7045963511079791,0.29323490009873376,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,John Lee Hooker,Fat Possum
63,0.42,0.622,158053,0.41700000000000004,0,0AyuXBS2btC46SOUgnOZ2N,0.0121,4,0.0785,-11.793,1,Boogie Chillun,37,1965-01-01,0.2439949970121604,158.10299999999995,0.597,1965,1960s,E,Major,E Major,1.0,0.028331584664470458,0.7549447968052619,0.647721546472422,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
64,0.473,0.396,229150,0.306,0,0gHeDEGKk5Pnm3LfgrY9tG,0.00541,5,0.0712,-12.289000000000001,1,Blues Before Sunrise,29,1962-01-01,0.0331,185.015,0.568,1962,1960s,F,Major,F Major,0.13565851925377936,0.04150161751869816,0.7471771983399891,0.7579755091338886,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
65,0.589,0.797,277200,0.6859999999999999,0,2FbLpNNlImB5mqCHgVIG1c,0.265,11,0.21600000000000005,-10.970999999999998,0,Whiskey And Wimmen',41,1971-01-01,0.14,116.749,0.813,1971,1970s,B,Minor,B Minor,0.5737822566625109,0.0504024161268763,0.7678177120037586,0.47830112539995334,0.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,John Lee Hooker,Fat Possum
66,0.381,0.5760000000000001,340293,0.49,0,3h7tr47MIwSz0i53YzliBg,0.0153,0,0.0806,-14.862,1,The Healer,48,1989-01-01,0.0434,107.93700000000001,0.6829999999999999,1989,1980s,C,Major,C Major,0.17787249956537837,0.0620897852545721,0.7068827813013859,0.442199835307324,0.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,John Lee Hooker,Fat Possum
67,0.863,0.54,178733,0.251,0,2zwnpN2MCs6hCxaXhFZJK4,0.00021899999999999998,3,0.0649,-14.252,1,Ground Hog Blues - Single Version,20,1959-01-01,0.0335,100.287,0.6809999999999999,1959,1950s,Eb,Major,Eb Major,0.13729789712995796,0.03216235501238147,0.7164356745752094,0.41085906485695917,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,John Lee Hooker,Fat Possum
68,0.778,0.654,162093,0.552,0,5xmZAOvKvIUNfWMo99gcN9,0.0173,3,0.309,-14.469000000000001,1,Walkin' The Boogie,21,1959-01-01,0.145,134.77200000000002,0.878,1959,1950s,Eb,Major,Eb Major,0.5942744801147434,0.029079955660870866,0.7130373502466526,0.5521383418479175,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,John Lee Hooker,Fat Possum
69,0.838,0.619,145552,0.257,0,5hKvkvpH0vd3NyuCuTbZf1,0.00075,5,0.0909,-16.121,1,No Shoes,15,1960-01-01,0.042,67.843,0.5720000000000001,1960,1960s,F,Major,F Major,0.1721346769987533,0.026015895103578993,0.6871662360034454,0.2779414234855034,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
70,0.507,0.51,414600,0.542,0,4JjcjkUvtgf4qwOCaqbqoF,2.55e-06,7,0.11800000000000001,-15.503,1,Let's Go Out Tonight - Single Version,31,1966-01-01,0.0749,175.093,0.856,1966,1960s,G,Major,G Major,0.3069735073144433,0.07585443961831598,0.6968444131234829,0.7173267347014024,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
71,0.349,0.747,308000,0.15,0,7zmkcdXaus6NTBEAPRtPzb,0.061,2,0.11,-21.779,1,It Serves You Right To Suffer,30,1966-01-01,0.0634,84.588,0.48700000000000004,1966,1960s,D,Major,D Major,0.2598413933743085,0.056107818772701205,0.5985592357685382,0.34654288769352415,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
72,0.26899999999999996,0.6459999999999999,160560,0.395,0,6gJnxMZphJt3sk2JJXTkoJ,0.006659999999999999,1,0.0741,-12.828,0,Boom Boom,55,1967-03-22,0.2439949970121604,155.839,0.848,1967,1960s,Db,Minor,Db Minor,1.0,0.028795982210999126,0.7387361992013155,0.6384463171522097,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
73,0.765,0.642,226630,0.35200000000000004,0,7CMDV19vm31ihLvqZUHLAu,0.00842,10,0.11599999999999999,-13.694,1,Process,20,1962-01-01,0.0279,96.045,0.508,1962,1960s,Bb,Major,Bb Major,0.11434660686345753,0.04103481184767612,0.7251742228486414,0.39348030037977644,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
74,0.0692,0.54,260760,0.424,0,69AMgoqKt39WvDRFIX6WQw,0.000149,9,0.0962,-13.318,0,Shake It Baby,31,1966-01-01,0.16899999999999998,167.407,0.8140000000000001,1966,1960s,A,Minor,A Minor,0.6926371526854596,0.04735706484449444,0.7310625636207032,0.6858384782724477,0.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
75,0.78,0.578,181893,0.271,0,3eWfhyOy2X0NlqXDPWpr7i,8.75e-05,10,0.11199999999999999,-17.192999999999998,1,Love Blues,18,1959-01-01,0.113,86.542,0.68,1959,1950s,Bb,Major,Bb Major,0.46312425002045526,0.03274771450461545,0.6703782006107588,0.3545480988647677,0.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,John Lee Hooker,Fat Possum
76,0.74,0.721,177950,0.35200000000000004,0,0ay8PHNPCP2dmplYOtUJvI,1.1599999999999999e-05,10,0.111,-15.748,1,Whiskey And Wimmen,18,1960-01-01,0.0385,81.903,0.7829999999999999,1960,1960s,Bb,Major,Bb Major,0.1577901205821905,0.03201731182174247,0.6930075953331768,0.3355428917903569,0.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
77,0.547,0.693,171776,0.546,0,0gtNUivLhiLPW3b0mwqPc1,1.24e-06,5,0.10800000000000001,-11.147,1,Lost A Good Girl,19,1962-01-01,0.031,100.0,0.903,1962,1960s,F,Major,F Major,0.1270517854038417,0.030873637927738482,0.7650614673870488,0.40968327386097814,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
78,0.19,0.5660000000000001,130289,0.667,0,0QwrOUaXvquj1IM8oqiBIo,0.00161,10,0.188,-11.232000000000001,1,Keep Your Hands To Yourself (She's Mine),18,1962-01-01,0.0333,95.986,0.9390000000000001,1962,1960s,Bb,Major,Bb Major,0.13647820819186868,0.02318857170801972,0.7637303265210242,0.3932385872481985,0.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
79,0.502,0.501,319467,0.306,0,3de9QMMvkyDop04qy2w92t,1.8e-05,0,0.13699999999999998,-15.933,1,I Put My Trust In You,29,1966-01-01,0.0658,170.938,0.682,1966,1960s,C,Major,C Major,0.2696776606313801,0.05823196981619712,0.6901104063894762,0.7003043946724787,0.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
80,0.77,0.7340000000000001,233360,0.348,0,2rcqFSD81SzmYig0a06rLr,2.98e-06,0,0.0761,-14.538,1,Peace Lovin' Man,28,1966-01-01,0.061,110.897,0.8009999999999999,1966,1960s,C,Major,C Major,0.2500051261172369,0.04228147937385799,0.7119567770730563,0.4543264602136089,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,John Lee Hooker,Fat Possum
81,0.851,0.701,248867,0.124,0,17lWuOKeF3siN7gC34IU6X,0.642,3,0.0825,-20.261,1,Everything I Have Is Yours,15,1962-01-01,0.0474,100.95,0.466,1962,1960s,Eb,Major,Eb Major,0.1942662783271644,0.045154001413754315,0.6223318455876596,0.4135752649626574,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
82,0.917,0.693,149547,0.24100000000000002,0,2RL8EkOOu0QhAikhUUvIRi,1.4099999999999999e-05,5,0.0824,-14.605,0,If You Live,19,1963-01-01,0.035,120.89,0.715,1963,1960s,F,Minor,F Minor,0.14344556416562773,0.026755930284425435,0.7109075248610132,0.4952661097705364,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
83,0.9059999999999999,0.856,192893,0.132,0,2ePiYZR7QWWnCzrxMQk33A,0.8440000000000001,0,0.13,-20.156,0,Don't Ever Say Goodbye,12,1957-01-01,0.0545,122.995,0.634,1957,1950s,C,Minor,C Minor,0.2233652356293346,0.03478535830669577,0.6239761960692194,0.5038899426853101,0.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mose Allison,Fat Possum
84,0.805,0.374,252027,0.391,0,5Prig7KcuU5dpdn7CFXagm,0.7979999999999999,5,0.175,-17.92,0,Let Me See,15,1962-01-01,0.0314,157.209,0.85,1962,1960s,F,Minor,F Minor,0.12869116328002028,0.045739360905988305,0.6589930310860543,0.644058978004105,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
85,0.927,0.706,259200,0.105,0,5esh5jHMSjRYveA19b4JoR,0.00924,7,0.0779,-19.623,0,Idyll,14,1962-01-01,0.0553,82.31200000000003,0.408,1962,1960s,G,Minor,G Minor,0.2266439913816918,0.047068089905290315,0.6323232323232323,0.33721849638044843,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
86,0.927,0.509,179627,0.294,0,7Cv9CKtK5fkBJbsHFQDcHg,0.868,8,0.33399999999999996,-20.179000000000002,1,Carnival,12,1957-01-01,0.0337,135.654,0.7829999999999999,1957,1950s,Ab,Major,Ab Major,0.13811758606804728,0.032327959881386904,0.6236160050113538,0.5557517483233713,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mose Allison,Fat Possum
87,0.8540000000000001,0.426,202760,0.235,0,3DZlpwMaotgwk4ZQZNkzai,0.511,2,0.198,-20.869,0,Town,11,1957-01-01,0.040999999999999995,202.15400000000002,0.87,1957,1950s,D,Minor,D Minor,0.16803623230830675,0.03661312479716182,0.6128102732753896,0.8281911254409218,0.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mose Allison,Fat Possum
88,0.932,0.723,179840,0.157,0,6V6pXFdU5ucHN0xilIDZDb,0.00799,0,0.1,-14.465,1,One Room Country Shack,16,1963-01-01,0.0526,71.582,0.395,1963,1960s,C,Major,C Major,0.21557819071748624,0.032367416075009,0.7130999921697596,0.2932594810951653,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
89,0.927,0.735,197120,0.38799999999999996,0,3njG0Ys4tBoCLvAQVkQPrg,0.0195,6,0.10300000000000001,-11.835999999999999,0,Parchman Farm,17,1963-01-01,0.0335,104.005,0.37799999999999995,1963,1960s,F#,Minor,F# Minor,0.13729789712995796,0.035568369247731546,0.7542713961318613,0.42609108897911024,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
90,0.948,0.629,210613,0.162,0,4ubINTO4X3ttQOLrMN9IkE,1.32e-05,3,0.115,-14.565999999999999,1,Lost Mind,16,1963-01-01,0.0791,119.39299999999999,0.40700000000000003,1963,1960s,Eb,Major,Eb Major,0.32418697501431865,0.03806781723150153,0.7115182836113069,0.48913315116083755,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
91,0.9329999999999999,0.5920000000000001,167387,0.251,0,7AkEYPTtZun3eDofUph48G,0.00236,8,0.139,-15.182,1,I Got A Right To Cry - Remastered,17,1963-01-01,0.0623,119.584,0.5870000000000001,1963,1960s,Ab,Major,Ab Major,0.25533310421481736,0.030060618050708435,0.7018714274528228,0.4899156462139121,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
92,0.873,0.7240000000000001,163973,0.2,0,61ANUn7uIJBp3DwSxMn0Uu,0.00757,10,0.201,-21.23,1,It Didn't Turn out That Way,13,1962-01-01,0.0699,103.835,0.705,1962,1960s,Bb,Major,Bb Major,0.28648128386221083,0.029428207510680957,0.6071568397149792,0.4253946274135466,0.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
93,0.9640000000000001,0.711,193960,0.124,0,6kdlI1Ghno0CqnSW90pajc,0.413,5,0.0931,-15.546,1,"Baby, Let Me Hold Your Hand",16,1963-01-01,0.0439,62.36,0.444,1963,1960s,F,Major,F Major,0.17992172191060163,0.03498300975549756,0.6961710124500823,0.2554784895797059,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
94,0.945,0.754,145773,0.222,0,6zGcuKvArSUKHqOtLTtYGN,0.0255,10,0.13,-15.417,1,That's All Right,16,1963-01-01,0.0402,102.73700000000001,0.5820000000000001,1963,1960s,Bb,Major,Bb Major,0.16475747655594955,0.02605683321996624,0.6981912144702842,0.4208963050665531,0.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
95,0.9420000000000001,0.616,150720,0.10800000000000001,0,4f8lZYFXwBuAyHzsLrTpvI,0.207,5,0.0964,-17.151,0,I Hadn't Anyone Till You,15,1963-01-01,0.0396,109.169,0.608,1963,1960s,F,Minor,F Minor,0.16229840974168167,0.026973217209865456,0.6710359408033828,0.4472471332412912,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
96,0.88,0.446,174747,0.33799999999999997,0,1IOfQ5o6D3YCxCMLyxtijg,0.9109999999999999,3,0.237,-15.16,1,Blueberry Hill,14,1963-01-01,0.0377,116.70700000000001,0.885,1963,1960s,Eb,Major,Eb Major,0.15451136482983327,0.03142398699464581,0.7022159580299117,0.47812905842493175,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
97,0.865,0.7020000000000001,239973,0.225,0,2aCrfPoRjrbS1m01w7aMDo,0.608,8,0.183,-21.095,1,Stand By,9,1962-01-01,0.0568,115.29,0.7959999999999999,1962,1960s,Ab,Major,Ab Major,0.23279165841736157,0.043506473779599555,0.6092710046198418,0.4723238464343217,0.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
98,0.0305,0.586,193800,0.266,0,2LIEVTl5HJMojirCGjfmmh,0.687,8,0.0526,-11.169,1,Trouble In Mind,13,1963-01-01,0.0627,176.428,0.387,1963,1960s,Ab,Major,Ab Major,0.256972482090996,0.034953371300194575,0.7647169368099601,0.7227960064074465,0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
99,0.905,0.7809999999999999,157000,0.133,0,1GEf45ad9tT9njeDYw9WPx,0.0322,8,0.134,-20.835,1,Your Mind Is on Vacation,38,1962-01-01,0.0591,108.43299999999999,0.727,1962,1960s,Ab,Major,Ab Major,0.24221808120538854,0.02813652658050768,0.6133427296217994,0.44423186434567435,0.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
100,0.8320000000000001,0.764,137706,0.166,0,0POJr2bfkh1KYg1L9F7cX8,0.00228,5,0.146,-18.254,1,I Don't Worry About a Thing,36,1962-01-01,0.0535,109.802,0.544,1962,1960s,F,Major,F Major,0.2192667909388881,0.02456249935165879,0.6537624305066165,0.44984042836483124,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
101,0.909,0.627,157227,0.40299999999999997,0,7xNzzXvTBzRG68G19N7iA5,0.237,1,0.11800000000000001,-14.538,1,The Seventh Son,41,1963-01-01,0.0338,150.358,0.955,1963,1960s,Db,Major,Db Major,0.1385274305370919,0.028178576138968788,0.7119567770730563,0.6159915769118894,0.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
102,0.889,0.556,83613,0.237,0,3YB0DVr8wWLyZmGvnvkUdA,0.012,5,0.131,-14.187000000000001,1,Young Man's Blues,39,1963-01-01,0.215,98.774,0.5670000000000001,1963,1960s,F,Major,F Major,0.8811656084459989,0.01454229333475598,0.717453605825699,0.40466055692344255,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mose Allison,Fat Possum
103,0.9570000000000001,0.802,197867,0.254,0,7pQQzqKO99KICwaN7jVdOe,0.0268,9,0.0935,-16.526,1,Parchman Farm,30,1957-01-01,0.0439,103.708,0.39,1957,1950s,A,Major,A Major,0.17992172191060163,0.035706743785927364,0.6808237412888577,0.4248743296557432,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mose Allison,Fat Possum
